title,authors,publication_date,first_seen_date,relevance_decision,relevance_score,tags,sources,url,doi,arxiv_id,publication_year,publication_date_precision,publication_date_source,publication_date_confidence,effective_sort_date,quality_score,quality_recommendation,quality_confidence,quality_assessment_scope,quality_paper_type,quality_assessment_version,quality_rubric_version,quality_assessor_type,quality_assessor_model,quality_assessed_at,quality_summary,quality_strengths,quality_concerns,quality_missing_information,quality_score_cap,quality_score_cap_reason,combined_rank_score,quality_downranked,quality_suppressed,latest_revision_date,source_updated_date,first_seen_at
Large language models for partial differential equation workflows,"Han Wan, Rui Zhang, Hao Sun",2026-08-04,2026-08-05,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.03600,,2608.03600,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-26,2026-08-05 09:08:34
Lightweight Chunk Selection for Mobile Retrieval-Augmented Generation,"Sicong Chang, Yidan Shen, Wen Yu, Jiefu Chen, Xin Fu, Renjie Hu",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03148v1,,2608.03148,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:35
LLM-based Vulnerability Discovery in Business Process Documentation,"Ben Falchuk, Himanshu Garg, Euthimios Panagos, Sioan Zohar",2026-08-04,2026-08-06,maybe,45,,arxiv,https://arxiv.org/abs/2608.04271v1,,2608.04271,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-06 09:09:02
Long-term Traffic Scene Prediction via Polynomial Representations in Autonomous Driving,Yue Yao,2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03330v1,10.17169/refubium-53174,2608.03330,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:34
MatrAIx: Simulating the World with 8.3 Billion Persona Agents,"Xiaomin Li, Yuexing Hao, Jianheng Hou, Jintao Huang, Qianfeng Wen, Shirley Huang, Yifan Liu, Xiaoyi Liu, Yilan Fan, Yijun Wang, Koutian Wu, Ruoqi Gao, Muhammad Ahmed Mohsin, Jing Tang, Brihi Joshi, Heming Liu, Zheyuan Deng, Zonglin Di, Sankalp Jajee, Jiuyao Lu, Zhiwei Zhang, Saksham Kapoor, Ishan Gupta, Yunhan Zhao, Chanwoo Park, Yucheng Lu, Bing Hu, Weihang Xiao, Aravind Mohan, Hanwen Xing, Runyu Zhang, Mihir Kulshreshtha, Yuanda Xu, Qianyu Zhu, Dianzhuo Wang, Yuxin Xiao, Bowen Jiang, Yongye Su, Wenhao Chai, Zuxin Liu, Lawrence Yunliang Chen, Xuandong Zhao, Ethan Ye, Shivam Patel, Jason Xie, Alex Martin Richmond, Weixiang Ding, Emre Okcular, Diya Mathew, Ziheng Wang, Rana M. Shahroz Khan, Zhejian Peng, Fang Wu, Fan Nie, Xinyang Han, Yubin Kim, Jiawei Zhang, Zhenting Qi, Huangyuan Su, Xu Pan, Abinitha Gourabathina, Hyewon Jeong, Hemanth Neelgund Ramesh, Kumail Alhamoud, Kimia Hamidieh, Zidi Xiong, Samuel Schmidgall, Pengrui Han, Yepeng Huang, Yongheng Wang, Bowen Yang, Alex Gu, Yuchu Wang, Akshay Paruchuri, Brenna Li, Hejie Cui, Jiayuan Ding, Chaosheng Dong, Jiahao Wang, Yixuan He, Chi Wang, Pamela Bhattacharya, Tianyi Peng, Paul Pu Liang, Mitchell Gordon, Yilun Du, Marinka Zitnik, James Zou, Prasanna Tambe, Philip Torr, Emily Fox, Asu Ozdaglar, Dawn Song",2026-08-04,2026-08-06,maybe,45,,arxiv,https://arxiv.org/abs/2608.04205v1,,2608.04205,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-06 09:09:02
Neuro-Symbolic Proof-of-Vulnerability Generation with Open-Weight Models,"Yu Nong, Haipeng Cai",2026-08-04,2026-08-10,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.04217,,2608.04217,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-09,2026-08-10 08:09:41
Relational Priors as Convergence Pressure in LLM-Based Multi-Agent Systems,"Ming Shen, Chao Shang, Sadat Shahriar, Devang Kulshreshtha, Yi Zhang, Sandesh Swamy, Yanjun Qi",2026-08-04,2026-08-05,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.03239,,2608.03239,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-05 09:08:35
request-bound proof-carrying retrieval for verifiable RAG and AI-agent memory,Maciej Nowicki Nowicki,2026-08-04,2026-08-06,maybe,45,,openalex,https://doi.org/10.5281/zenodo.21795206,10.5281/zenodo.21795206,,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-05,2026-08-06 09:09:04
"Resume Means Resume: A Machine-Checked Conformance Contract for Checkpoint, Interrupt, and Resume Semantics in Workflow Persistence Layers",Sajjad Khan,2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03836v1,,2608.03836,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:34
Separating quantum circuits from classical LLMs,"Srinivasan Arunachalam, Arkopal Dutt, Hari Krovi, Rik Sengupta",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03962v1,,2608.03962,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:33
SeqLLM: Augmenting LLMs with Behavioral-Sequence Modeling for High-Stakes Decisions at WeChat Pay,"Guilin Li, Jiaxing Zhang, Matthias Hwai Yong Tan, Bo Wang, Weiran Huang",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03063v1,,2608.03063,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:35
The Agent Operating System (AOS): A Reference Operating Architecture for Distributed Agentic Systems,"Ankur Sharma, Deep Shah",2026-08-04,2026-08-05,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.03214,,2608.03214,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-05 09:08:15
Training Documents Reranker with Search Rubrics for Deep Research Agent,"Wenhan Liu, Yu Lu, Qiaolin Xia, Hui Xu, Tong Zhao, Jian Xi, Yutao Zhu, Haijin Liang, Haibo Shi, Hao Wang, Zhicheng Dou",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03527v1,,2608.03527,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:34
"When Agents Learn to Be You: Benchmarking Privacy Leakage, Impersonation Risk, and Defenses in Persona Skills","Yongli Xiang, Zhifang Zhang, Bojun Yang, Ziming Hong, Lei Feng, Miao Xu, Tongliang Liu",2026-08-04,2026-08-05,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.03700,,2608.03700,2026,day,openalex,medium,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-05 09:08:15
When and Where to Look: Adaptive Visual Evidence Scheduling for Efficient Long Video Understanding,"Ke Li, Jiayu Chen, Maoliang Li, Zihao Zheng, Hailong Zou, Hengyi Zhang, Xuanzhe Liu, Xiang Chen",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03918v1,,2608.03918,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:33
When Does Disaggregation Pay? Simulating Prefill--Decode--Attention--FFN Specialization for Agentic LLM Inference,"Przemyslaw Forys, Haoran Wu, Can Xiao, Jiayi Nie, Tony Liu, Rika Antonova, Timothy Jones, Robert Mullins, Wayne Luk, Aaron Zhao, George A. Constantinides",2026-08-04,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.03741v1,,2608.03741,2026,day,arxiv,high,2026-08-04,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-04,2026-08-04,2026-08-05 09:08:15
Structured Memory for Edge Language Models: Persistent Context and Corpus Retrieval via O(1) SSM State Injection,"Anusha Madan Gopal, Aras Pirbadian, Kristofor D. Carlson, M Anthony Lewis, Jonathan Tapson",2026-08-03,2026-08-04,maybe,62,,arxiv,https://arxiv.org/abs/2608.02560v1,,2608.02560,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.6200,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:18
A Taxonomy of Cognitive Capability Gaps in Generative and Agentic AI,"Taye Akinrele, Sindhuja Penchala, Noorbakhsh Amiri Golilarz, Sudip Mittal, Shahram Rahimi",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02553v1,,2608.02553,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:00
ACEM: A Cost Estimation Model for Agentic Software Engineering,Mohammad El-Ramly,2026-08-03,2026-08-08,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.02582,,2608.02582,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-08 07:18:05
Agentic Incident Response through Digital Twin-Enhanced Multiscale Planning,"Yiran Gao, Tao Li, Kim Hammar",2026-08-03,2026-08-04,maybe,45,llm-agents,arxiv,https://arxiv.org/abs/2608.02422v1,,2608.02422,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:18
AtumAI: A Principled Framework for Agentic Generation of Datacenter Control-Plane Policies,"Qiushi Lin, Chaojie Zhang, Íñigo Goiri, Aditya Akella, Ricardo Bianchini, Jovan Stojkovic",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02569v1,,2608.02569,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:18
Before Reasoning Can Fail: Pre-Evidence Procedural Failures in Agentic RAG,"Daeyoung Roh, Donghee Han",2026-08-03,2026-08-08,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.02011,,2608.02011,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-08 07:18:01
Before Reasoning Fails: Pre-Evidence Procedural Failures in Agentic RAG,"Daeyoung Roh, Donghee Han",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02011v1,,2608.02011,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Bole: Efficient Tree Speculation for Hybrid-Attention Language Models,"Li Wang, Yi Su, Xiabao Wu, Chiran You, Yongchao Liu, Zhan Qiu, Juelu Zhang, Jiajun Zheng, Fangxin Liu, Jie Zhang, Chen Tian, Chengying Huan",2026-08-03,2026-08-04,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.01651,,2608.01651,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-04 09:11:00
Can AI Agents Simulate A/B Test Outcomes? A Validation Framework for Agentic Experimentation,"Stefan Hut, Lorenzo Masoero",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02345v1,,2608.02345,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Coding Agents as Test-Suite Auditors: Finding What Official Suites Miss While Approaching What They Catch,"Shuyang Xie, Shuxiao Xie, Feng Zhu, Yanli Ji, Wangmeng Zuo",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01715v1,,2608.01715,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:20
"CompanionBench: A Theory-Anchored, Real-World-Grounded Benchmark for AI Emotional Companionship","Yao Liu, Guangjia Chai, Yuming Huang, Jihao Huang, Lei Wang, Junchen Wan",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02046v1,,2608.02046,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
CoNav-UAV: Cooperative Dual-Altitude Aerial Navigation via Stackelberg Learning,"Junru Song, Wenhao Zhang, Yang Yang, Xiu Qiu, Feifei Wang, Weien Zhou, Tingsong Jiang, Ying Wen, Yang Li, Wen Yao",2026-08-03,2026-08-04,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.01802,10.48550/arxiv.2608.01802,2608.01802,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-04 09:11:00
Cooperative Coevolution for Resource-Constrained Agentic LLM Post-Training,"Zhiyuan Wang, Shengcai Liu, Jiahao Wu, Ning Lu, Hui Ouyang, Shaofeng Zhang, Haoze Lv, Ke Tang",2026-08-03,2026-08-04,maybe,45,llm-agents,arxiv,https://arxiv.org/abs/2608.02391v1,,2608.02391,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:00
Divergent large language model predictions from convergent representations in ambiguous word pairs,"K. Jack Scott, Narun Pat, Veronica Liesaputra",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01816v1,,2608.01816,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Douyin Multimodal Embedding Model Technical Report,"Haonan Chen, Chu Li, Zhicheng Wang, Yuanwei Liu, Yuanjiang Wang, Shaohua Jiang, Zhicheng Dou",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02148v1,,2608.02148,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
EduZone: A Framework for Evaluating LLM Safety for K-12 Students and Teachers,"Junyeong Park, Jieun Han, Haneul Yoo, So-Yeon Ahn, Jinsung Yoon, Alice Oh",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02024v1,,2608.02024,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Effective and Efficient Context Retrieval via Partial Dependency Graph for Repository-Level Code Generation,"Zhongxin Liu, Zhonghao Jiang, Zhifan Ye, Haoye Wang, Jiakun Liu, Xiaoxue Ren",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01927v1,,2608.01927,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Energy-Efficient LLM Serving via Disaggregated Attention--FFN and Flexible Frequency Scaling,"Cunchen Hu, Liangliang Xu, Tian Liu, Min Lyu, Yongkun Li, Sa Wang, Shuo Quan, Yanan Yang, Wenda Tang, Yiduo Wang, Fu Yu, Jie Wu",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01891v1,,2608.01891,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
EntailLLM: Verifying LLM-Generated Vulnerability Discovery Paths with Domain Knowledge via Logic Programming,"Kaustuv Mukherji, Jaikrishna Manojkumar Patil, Colton Payne, Paulo Shakarian, Dana Warmsley, Nigel Stepp, Evelyn Kim",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01763v1,,2608.01763,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
Fast and Accurate Quotation Attribution in Literary Texts,"Gaspard Michel, Hugo Attali, Elena V. Epure",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02359v1,,2608.02359,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:18
Heterogeneous Multi-Agent Reinforcement Learning for Radio Resource Management under Coupled Finite-Horizon Constraints,"Yeonseo Jeong, Wonhyeok Ko, Sungweon Hong, Songnam Hong",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01745v1,,2608.01745,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:20
LaCache: Robust Semantic Caching for LLM Serving,"Jiacheng Liang, Yuhui Wang, Tanqiu Jiang, Ting Wang",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01718v1,,2608.01718,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:20
"Large Language Models in public policy research: methodological opportunities, normative standards, and potential challenges","Song Lan, Xiaoying Zhang, Xiaolin Wang",2026-08-03,2026-08-06,maybe,45,,openalex,https://doi.org/10.1057/s41599-026-08575-0,10.1057/s41599-026-08575-0,,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-21,2026-08-06 09:09:05
Learning-Based Collaborative MEC for LLM Inference with Soft-Deadline Awareness via Transformer-Enhanced PPO,"Ngoc Hung Nguyen, Bjorn Landfeldt",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02031v1,,2608.02031,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
LiveMem: Maintaining Memory State Continuity in Long-Running LLM Inference,"Zhichen Liu, Ruihan Sun, Hengjie Yang, Zipeng Wu, Zhaohan Chen, Xiaofan Zhang, Yang Xu",2026-08-03,2026-08-04,maybe,45,evaluation,openalex; arxiv,https://arxiv.org/abs/2608.02515,,2608.02515,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-04 09:11:00
MonitrLLM: A Community-Centered Evaluation Infrastructure for Large Language Models,"Victor Ojewale, Ro Encarnación, Suresh Venkatasubramanian, Danaé Metaxa",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.02409v1,,2608.02409,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:18
No One Wins in Nuclear War: A Social Simulation of Military Decision-making,"Glenn Matlin, Isaac Song, Anthony Wen-Ming Zang, Mark Riedl",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01868v1,,2608.01868,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
PICopilot: An LLM-based Agentic Framework for Assisting Photonic Integrated Circuit Design via Script Generation,"Xiaohan Jiang, Zeyu Li, Wei Zhang, Jiang Xu",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01791v1,,2608.01791,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
PrefixPlace: Provable Prefix Key-Value Placement for Large Language Model Serving under Heterogeneous Compute and Transfer Costs,"Zhiyu Wang, Rajkumar Buyya",2026-08-03,2026-08-08,maybe,45,,openalex; arxiv,https://arxiv.org/abs/2608.01655,,2608.01655,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,,2026-08-08,2026-08-08 07:18:04
Securing Agentic AI: From Per-Action Checks to Trajectory Assurance,"Alireza Lotfi, Subangkar Karmaker Shanto, Imtiaz Karim, Elisa Bertino",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01558v1,,2608.01558,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:00
"Steganalysis of Adaptive Covert Collusion in Tool-Using Agent Populations: A Black-Box, Cross-Principal Approach",Mohamed Chahine Ghanem,2026-08-03,2026-08-05,maybe,45,,arxiv,https://arxiv.org/abs/2608.02698v1,,2608.02698,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-05 09:08:15
TELLER: Non-intrusive Cross-Layer Root-Cause Analysis for LLM Inference,"Ruilin Xu, Junyi Li, Pengfei Chen, Zongxuan Xie",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01975v1,10.1145/3832783.3837440,2608.01975,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:19
X-KGRank: A Knowledge Graph RAG Framework for Explainable Recommendations via Pattern Mining and LLM Re-Ranking,"Meenakshi Rajpurohit, Jainish Patel",2026-08-03,2026-08-04,maybe,45,,arxiv,https://arxiv.org/abs/2608.01732v1,,2608.01732,2026,day,arxiv,high,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4500,False,False,2026-08-03,2026-08-03,2026-08-04 09:11:20
PGMem: Tightly Coupled Persona-Memory Graph for Lifelong Personalized Agents,"Wonjun Choi, Yerim Kim, Yukyung Lee, Susik Yoon",2026-08-03,2026-08-04,maybe,43,agent-memory,openalex; arxiv,https://arxiv.org/abs/2608.01708,10.48550/arxiv.2608.01708,2608.01708,2026,day,openalex,medium,2026-08-03,,unknown,unknown,metadata_only,unclear,,,,,,,,,,,,0.4300,False,False,,2026-08-08,2026-08-04 09:11:00
